조회일자,품목코드,품목명,평년비율,전일비율,품종코드,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매전순월,소매일자
2021-03-12,1209,마늘,9.251,0,12A9,7133.35,7250,7133.35,7133,3880.2,6529,상승경계,8,6,상승경계,6,1,상승경계,6,2021-03-10,3,상순,3,중순,2021-03-11,10302,10308,10361,10294,6739.139,9754,2021-03-10,3,상순,3,중순,2021-03-11
2021-03-12,1209,마늘,-6.854,0,1209,5164,5164,5164,5093,3220,5544,,0,,,,0,,,2021-03-10,3,상순,3,중순,2021-03-11,0,0,0,0,0,0,2021-03-10,,,,,2021-03-11
2021-03-12,1201,양파,81.298,1.817,1201,1871,1973,1837,1825,1090,1032,상승심각,52,7,상승심각,7,1,상승심각,7,2021-03-11,3,상순,3,중순,2021-03-12,3563,3560,3577,3496,2422.694,2280,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-12,1202,대파,216.1,0.571,1202,4555,4386,4529,5174,788,1441,상승심각,57,7,상승심각,7,1,상승심각,7,2021-03-11,3,상순,3,중순,2021-03-12,6783,6579,6944,7296,3252.89,3969,2021-03-11,3,상순,3,중순,2021-03-12
2021-05-07,1201,양파,-18.238,-29.894,1201,659,661,856,715,856,806,하락경계,1,2,하락경계,2,1,하락주의,3,2021-05-06,4,하순,5,상순,2021-05-07,2163,2192,2170,2457,2276.056,1959,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-07,1202,대파,173.246,-9.417,1202,3738,3749,4090,3714,1325,1368,하락경계,1,2,하락경계,2,1,하락경계,2,2021-05-06,4,하순,5,상순,2021-05-07,5316,5332,5336,5709,3921.875,3462,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1001,배추,-2.143,2.488,1001,2237.667,2169,2182,2999,3551.333,2287,안정,5,4,안정,4,1,안정,4,2021-05-07,4,하순,5,상순,2021-05-08,5255,4963,5234,5228,5875.158,3559,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1101,무,-41.188,-0.738,1101,881,905.2,887.5,895,987.5,1498,안정,14,4,안정,4,1,하락경계,2,2021-05-07,4,하순,5,상순,2021-05-08,1558,1533,1543,1495,1557.616,1891,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1207,건고추,72.075,0,1207,15356,15356,15356,15356,8120,8924,상승심각,181,7,상승심각,7,1,상승심각,7,2021-05-06,4,하순,5,상순,2021-05-07,20855,20855,20855,21327,12607.143,13150,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1209,마늘,17.306,0,12A9,7558.35,7583.35,7558.35,7613,4020.85,6443,상승경계,48,6,상승경계,6,1,상승경계,6,2021-05-06,4,하순,5,상순,2021-05-07,11664,11629,11664,11594,6557.833,9722,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1209,마늘,-7.507,0,1209,5224,5224,5224,5224,3220,5648,,0,,,,0,,,2021-05-06,4,하순,5,상순,2021-05-07,0,0,0,0,0,0,2021-05-06,,,,,2021-05-07
2021-05-08,1201,양파,-19.355,-1.385,1201,650,661,659,715,856,806,하락심각,1,1,하락경계,2,1,하락주의,3,2021-05-07,4,하순,5,상순,2021-05-08,2163,2192,2170,2457,2276.056,1959,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-08,1202,대파,169.298,-1.466,1202,3684,3749,3738,3714,1325,1368,하락경계,2,2,하락경계,2,1,하락경계,2,2021-05-07,4,하순,5,상순,2021-05-08,5316,5332,5336,5709,3921.875,3462,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1001,배추,-2.143,2.488,1001,2237.667,2169,2182,2999,3551.333,2287,안정,5,4,안정,4,1,안정,4,2021-05-07,4,하순,5,상순,2021-05-08,5255,4963,5234,5228,5875.158,3559,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1101,무,-41.188,-0.738,1101,881,905.2,887.5,895,987.5,1498,안정,14,4,안정,4,1,하락경계,2,2021-05-07,4,하순,5,상순,2021-05-08,1558,1533,1543,1495,1557.616,1891,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1207,건고추,72.075,0,1207,15356,15356,15356,15356,8120,8924,상승심각,181,7,상승심각,7,1,상승심각,7,2021-05-06,4,하순,5,상순,2021-05-07,20855,20855,20855,21327,12607.143,13150,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1209,마늘,17.306,0,12A9,7558.35,7583.35,7558.35,7613,4020.85,6443,상승경계,48,6,상승경계,6,1,상승경계,6,2021-05-06,4,하순,5,상순,2021-05-07,11664,11629,11664,11594,6557.833,9722,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1209,마늘,-7.507,0,1209,5224,5224,5224,5224,3220,5648,,0,,,,0,,,2021-05-06,4,하순,5,상순,2021-05-07,0,0,0,0,0,0,2021-05-06,,,,,2021-05-07
2021-05-09,1201,양파,-19.355,-1.385,1201,650,661,659,715,856,806,하락심각,1,1,하락경계,2,1,하락주의,3,2021-05-07,4,하순,5,상순,2021-05-08,2163,2192,2170,2457,2276.056,1959,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-09,1202,대파,169.298,-1.466,1202,3684,3749,3738,3714,1325,1368,하락경계,2,2,하락경계,2,1,하락경계,2,2021-05-07,4,하순,5,상순,2021-05-08,5316,5332,5336,5709,3921.875,3462,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-10,1001,배추,-11.718,-10.83,1001,2019,2169,2237.667,2999,3551.333,2287,안정,6,4,안정,4,1,안정,4,2021-05-08,4,하순,5,상순,2021-05-10,3826,4963,5255,5228,5875.158,3559,2021-05-07,4,하순,5,상순,2021-05-10
2021-05-10,1101,무,-38.385,4.592,1101,923.4,905.2,881,895,987.5,1498,안정,15,4,안정,4,1,하락경계,2,2021-05-08,4,하순,5,상순,2021-05-10,1547,1533,1558,1495,1557.616,1891,2021-05-07,4,하순,5,상순,2021-05-10
2021-05-10,1207,건고추,72.075,0,1207,15356,15356,15356,15356,8120,8924,상승심각,181,7,상승심각,7,1,상승심각,7,2021-05-06,4,하순,5,상순,2021-05-07,20855,20855,20855,21327,12607.143,13150,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-10,1209,마늘,17.306,0,12A9,7558.35,7583.35,7558.35,7613,4020.85,6443,상승경계,48,6,상승경계,6,1,상승경계,6,2021-05-06,4,하순,5,상순,2021-05-07,11664,11629,11664,11594,6557.833,9722,2021-05-06,4,하순,5,상순,2021-05-07
2021-05-10,1209,마늘,-7.507,0,1209,5224,5224,5224,5224,3220,5648,,0,,,,0,,,2021-05-06,4,하순,5,상순,2021-05-07,0,0,0,0,0,0,2021-05-06,,,,,2021-05-07
2021-05-10,1201,양파,-29.28,-14.035,1201,570,661,650,715,856,806,하락심각,2,1,하락경계,2,1,하락주의,3,2021-05-08,4,하순,5,상순,2021-05-10,2145,2192,2163,2457,2276.056,1959,2021-05-07,4,하순,5,상순,2021-05-10
2021-05-10,1202,대파,143.056,-10.797,1202,3325,3749,3684,3714,1325,1368,하락심각,1,1,하락경계,2,1,하락경계,2,2021-05-08,4,하순,5,상순,2021-05-10,5229,5332,5316,5709,3921.875,3462,2021-05-07,4,하순,5,상순,2021-05-10
2021-05-11,1001,배추,-12.736,-17.886,1001,1712.667,1530.333,2019,2169,3196.333,1963,안정,7,4,안정,4,1,하락주의,3,2021-05-10,5,상순,5,중순,2021-05-11,3759,3385,3826,4963,4549.6,3210,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-11,1101,무,-27.782,-2.395,1101,901.8,816.5,923.4,905,840.4,1249,안정,16,4,안정,4,1,하락심각,1,2021-05-10,5,상순,5,중순,2021-05-11,1563,1583,1547,1533,1533.924,1924,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-11,1207,건고추,72.539,0,1207,15356,15356,15356,15356,8127.5,8900,상승심각,182,7,상승심각,7,1,상승심각,7,2021-05-07,5,상순,5,중순,2021-05-10,20855,20668,20855,20855,12611.607,13159,2021-05-07,5,상순,5,중순,2021-05-10
2021-01-12,1209,마늘,-13.814,0,1209,4854,4854,4854,4854,3320,5632,,0,,,,0,,,2021-01-08,1,상순,1,중순,2021-01-11,0,0,0,0,0,0,2021-01-08,,,,,2021-01-11
2021-01-12,1201,양파,55.311,-11.522,1201,1623,1707,1810,1571,898,1045,상승심각,3,7,상승심각,7,1,상승심각,7,2021-01-11,1,상순,1,중순,2021-01-12,2547,2738,2541,2491,1655.481,1919,2021-01-11,1,상순,1,중순,2021-01-12
2021-01-12,1202,대파,108.272,6.813,1202,3097,3285,2886,2760,1085,1487,상승심각,8,7,상승심각,7,1,상승심각,7,2021-01-11,1,상순,1,중순,2021-01-12,6266,6639,6071,5734,4569.885,4604,2021-01-11,1,상순,1,중순,2021-01-12
2021-01-13,1001,배추,-18.839,17.334,1001,1705.667,1635,1410,1105,2900.667,2102,안정,1,4,하락주의,3,1,안정,4,2021-01-12,1,상순,1,중순,2021-01-13,3000,3009,3019,2963,4594.535,3280,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-13,1101,무,31.107,-2.225,1101,1492.3,1420.9,1525.5,1545,1937.8,1138,상승경계,3,6,상승주의,5,1,상승경계,6,2021-01-12,1,상순,1,중순,2021-01-13,1962,1995,1962,1960,3121.048,1895,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-13,1207,건고추,67.351,0,1207,15408,15408,15408,15408,8000,9207,상승심각,102,7,상승심각,7,1,상승심각,7,2021-01-11,1,상순,1,중순,2021-01-12,21753,21777,21753,21753,12107.059,13346,2021-01-11,1,상순,1,중순,2021-01-12
2021-01-13,1209,마늘,5.909,0,12A9,6883.35,6883.35,6883.35,6883,4027.8,6499,상승주의,88,5,상승주의,5,1,상승주의,5,2021-01-11,1,상순,1,중순,2021-01-12,9801,9904,9841,10028,6858.481,9583,2021-01-11,1,상순,1,중순,2021-01-12
2021-01-13,1209,마늘,-13.814,0,1209,4854,4854,4854,4854,3320,5632,,0,,,,0,,,2021-01-11,1,상순,1,중순,2021-01-12,0,0,0,0,0,0,2021-01-11,,,,,2021-01-12
2021-01-13,1201,양파,62.297,4.304,1201,1696,1707,1623,1571,898,1045,상승심각,4,7,상승심각,7,1,상승심각,7,2021-01-12,1,상순,1,중순,2021-01-13,2575,2738,2547,2491,1655.481,1919,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-13,1202,대파,116.678,3.88,1202,3222,3285,3097,2760,1085,1487,상승심각,9,7,상승심각,7,1,상승심각,7,2021-01-12,1,상순,1,중순,2021-01-13,6317,6639,6266,5734,4569.885,4604,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-14,1001,배추,-26.974,-11.118,1001,1535,1635,1705.667,1105,2900.667,2102,하락주의,1,3,하락주의,3,1,안정,4,2021-01-13,1,상순,1,중순,2021-01-14,2999,3009,3000,2963,4594.535,3280,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-14,1101,무,26.011,-4.087,1101,1433.7,1420.9,1492.3,1545,1937.8,1138,상승주의,1,5,상승주의,5,1,상승경계,6,2021-01-13,1,상순,1,중순,2021-01-14,1977,1995,1962,1960,3121.048,1895,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-14,1207,건고추,67.351,0,1207,15408,15408,15408,15408,8000,9207,상승심각,103,7,상승심각,7,1,상승심각,7,2021-01-12,1,상순,1,중순,2021-01-13,21753,21777,21753,21753,12107.059,13346,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-14,1209,마늘,5.909,0,12A9,6883.35,6883.35,6883.35,6883,4027.8,6499,상승주의,89,5,상승주의,5,1,상승주의,5,2021-01-12,1,상순,1,중순,2021-01-13,9781,9904,9801,10028,6858.481,9583,2021-01-12,1,상순,1,중순,2021-01-13
2021-01-14,1209,마늘,-13.814,0,1209,4854,4854,4854,4854,3320,5632,,0,,,,0,,,2021-01-12,1,상순,1,중순,2021-01-13,0,0,0,0,0,0,2021-01-12,,,,,2021-01-13
2021-01-14,1201,양파,65.455,1.909,1201,1729,1707,1696,1571,898,1045,상승심각,5,7,상승심각,7,1,상승심각,7,2021-01-13,1,상순,1,중순,2021-01-14,2748,2738,2575,2491,1655.481,1919,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-14,1202,대파,117.619,0.433,1202,3236,3285,3222,2760,1085,1487,상승심각,10,7,상승심각,7,1,상승심각,7,2021-01-13,1,상순,1,중순,2021-01-14,6435,6639,6317,5734,4569.885,4604,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-15,1001,배추,-19.791,8.938,1001,1685.667,1635,1535,1105,2900.667,2102,안정,1,4,하락주의,3,1,안정,4,2021-01-14,1,상순,1,중순,2021-01-15,2999,3009,2999,2963,4594.535,3280,2021-01-14,1,상순,1,중순,2021-01-15
2021-01-15,1101,무,26.801,0.617,1101,1442.6,1420.9,1433.7,1545,1937.8,1138,상승주의,2,5,상승주의,5,1,상승경계,6,2021-01-14,1,상순,1,중순,2021-01-15,2018,1995,1977,1960,3121.048,1895,2021-01-14,1,상순,1,중순,2021-01-15
2021-01-15,1207,건고추,67.351,0,1207,15408,15408,15408,15408,8000,9207,상승심각,104,7,상승심각,7,1,상승심각,7,2021-01-13,1,상순,1,중순,2021-01-14,21723,21777,21753,21753,12107.059,13346,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-15,1209,마늘,5.909,0,12A9,6883.35,6883.35,6883.35,6883,4027.8,6499,상승주의,90,5,상승주의,5,1,상승주의,5,2021-01-13,1,상순,1,중순,2021-01-14,9778,9904,9781,10028,6858.481,9583,2021-01-13,1,상순,1,중순,2021-01-14
2021-01-15,1209,마늘,-13.814,0,1209,4854,4854,4854,4854,3320,5632,,0,,,,0,,,2021-01-13,1,상순,1,중순,2021-01-14,0,0,0,0,0,0,2021-01-13,,,,,2021-01-14
2021-01-15,1201,양파,62.775,-1.646,1201,1701,1707,1729,1571,898,1045,상승심각,6,7,상승심각,7,1,상승심각,7,2021-01-14,1,상순,1,중순,2021-01-15,2791,2738,2748,2491,1655.481,1919,2021-01-14,1,상순,1,중순,2021-01-15
2021-01-15,1202,대파,134.566,7.225,1202,3488,3285,3236,2760,1085,1487,상승심각,11,7,상승심각,7,1,상승심각,7,2021-01-14,1,상순,1,중순,2021-01-15,6581,6639,6435,5734,4569.885,4604,2021-01-14,1,상순,1,중순,2021-01-15
2021-01-16,1001,배추,-20.314,-0.637,1001,1675,1635,1685.667,1105,2900.667,2102,안정,2,4,하락주의,3,1,안정,4,2021-01-15,1,상순,1,중순,2021-01-16,2999,3009,2999,2963,4594.535,3280,2021-01-14,1,상순,1,중순,2021-01-15
2021-01-16,1101,무,18.893,-6.607,1101,1353.2,1420.9,1442.6,1545,1937.8,1138,상승주의,3,5,상승주의,5,1,상승경계,6,2021-01-15,1,상순,1,중순,2021-01-16,2018,1995,1977,1960,3121.048,1895,2021-01-14,1,상순,1,중순,2021-01-15
2021-03-13,1001,배추,19.806,0,1001,3218.333,3115,3218.333,3104,2762.667,2686,상승주의,2,5,상승주의,5,1,안정,4,2021-03-12,3,상순,3,중순,2021-03-13,4683,4762,4641,4536,4313.702,4048,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-13,1101,무,-44.9,-7.316,1101,658.8,820.8,707,783,849.1,1196,하락심각,5,1,안정,4,1,안정,4,2021-03-12,3,상순,3,중순,2021-03-13,1545,1523,1564,1629,1752.042,1968,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-13,1207,건고추,67.979,-0.209,1207,15276,15280.58,15308,15394,7982.5,9094,상승심각,142,7,상승심각,7,1,상승심각,7,2021-03-11,3,상순,3,중순,2021-03-12,22013,21959,22013,21811,12444,13400,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-13,1209,마늘,9.251,0,12A9,7133.35,7250,7133.35,7133,3880.2,6529,상승경계,9,6,상승경계,6,1,상승경계,6,2021-03-11,3,상순,3,중순,2021-03-12,10302,10308,10302,10294,6739.139,9754,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-13,1209,마늘,-6.854,0,1209,5164,5164,5164,5093,3220,5544,,0,,,,0,,,2021-03-11,3,상순,3,중순,2021-03-12,0,0,0,0,0,0,2021-03-11,,,,,2021-03-12
2021-03-13,1201,양파,84.012,1.474,1201,1899,1973,1871,1825,1090,1032,상승심각,53,7,상승심각,7,1,상승심각,7,2021-03-12,3,상순,3,중순,2021-03-13,3563,3560,3577,3496,2422.694,2280,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-13,1202,대파,200.069,-5.342,1202,4324,4386,4555,5174,788,1441,상승심각,58,7,상승심각,7,1,상승심각,7,2021-03-12,3,상순,3,중순,2021-03-13,6783,6579,6944,7296,3252.89,3969,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1001,배추,19.806,0,1001,3218.333,3115,3218.333,3104,2762.667,2686,상승주의,2,5,상승주의,5,1,안정,4,2021-03-12,3,상순,3,중순,2021-03-13,4683,4762,4641,4536,4313.702,4048,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1101,무,-44.9,-7.316,1101,658.8,820.8,707,783,849.1,1196,하락심각,5,1,안정,4,1,안정,4,2021-03-12,3,상순,3,중순,2021-03-13,1545,1523,1564,1629,1752.042,1968,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1207,건고추,67.979,-0.209,1207,15276,15280.58,15308,15394,7982.5,9094,상승심각,142,7,상승심각,7,1,상승심각,7,2021-03-11,3,상순,3,중순,2021-03-12,22013,21959,22013,21811,12444,13400,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1209,마늘,9.251,0,12A9,7133.35,7250,7133.35,7133,3880.2,6529,상승경계,9,6,상승경계,6,1,상승경계,6,2021-03-11,3,상순,3,중순,2021-03-12,10302,10308,10302,10294,6739.139,9754,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1209,마늘,-6.854,0,1209,5164,5164,5164,5093,3220,5544,,0,,,,0,,,2021-03-11,3,상순,3,중순,2021-03-12,0,0,0,0,0,0,2021-03-11,,,,,2021-03-12
2021-03-14,1201,양파,84.012,1.474,1201,1899,1973,1871,1825,1090,1032,상승심각,53,7,상승심각,7,1,상승심각,7,2021-03-12,3,상순,3,중순,2021-03-13,3563,3560,3577,3496,2422.694,2280,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-14,1202,대파,200.069,-5.342,1202,4324,4386,4555,5174,788,1441,상승심각,58,7,상승심각,7,1,상승심각,7,2021-03-12,3,상순,3,중순,2021-03-13,6783,6579,6944,7296,3252.89,3969,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-15,1001,배추,20.849,0.842,1001,3245.667,3115,3218.333,3104,2762.667,2686,상승주의,3,5,상승주의,5,1,안정,4,2021-03-13,3,상순,3,중순,2021-03-15,4753,4762,4683,4536,4313.702,4048,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-15,1101,무,-38.462,10.44,1101,735.6,820.8,658.8,783,849.1,1196,하락경계,1,2,안정,4,1,안정,4,2021-03-13,3,상순,3,중순,2021-03-15,1534,1523,1545,1629,1752.042,1968,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-15,1207,건고추,67.979,-0.209,1207,15276,15280.58,15308,15394,7982.5,9094,상승심각,142,7,상승심각,7,1,상승심각,7,2021-03-11,3,상순,3,중순,2021-03-12,22013,21959,22013,21811,12444,13400,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-15,1209,마늘,9.251,0,12A9,7133.35,7250,7133.35,7133,3880.2,6529,상승경계,9,6,상승경계,6,1,상승경계,6,2021-03-11,3,상순,3,중순,2021-03-12,10302,10308,10302,10294,6739.139,9754,2021-03-11,3,상순,3,중순,2021-03-12
2021-03-15,1209,마늘,-6.854,0,1209,5164,5164,5164,5093,3220,5544,,0,,,,0,,,2021-03-11,3,상순,3,중순,2021-03-12,0,0,0,0,0,0,2021-03-11,,,,,2021-03-12
2021-03-15,1201,양파,80.329,-2.042,1201,1861,1973,1899,1825,1090,1032,상승심각,54,7,상승심각,7,1,상승심각,7,2021-03-13,3,상순,3,중순,2021-03-15,3567,3560,3563,3496,2422.694,2280,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-15,1202,대파,207.425,2.393,1202,4430,4386,4324,5174,788,1441,상승심각,59,7,상승심각,7,1,상승심각,7,2021-03-13,3,상순,3,중순,2021-03-15,6751,6579,6783,7296,3252.89,3969,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-16,1001,배추,17.87,-2.527,1001,3165.667,3115,3245.667,3104,2762.667,2686,상승주의,4,5,상승주의,5,1,안정,4,2021-03-15,3,상순,3,중순,2021-03-16,4772,4762,4753,4536,4313.702,4048,2021-03-15,3,상순,3,중순,2021-03-16
2021-03-16,1101,무,-23.495,19.607,1101,915,820.8,735.6,783,849.1,1196,안정,1,4,안정,4,1,안정,4,2021-03-15,3,상순,3,중순,2021-03-16,1515,1523,1534,1629,1752.042,1968,2021-03-15,3,상순,3,중순,2021-03-16
2021-03-16,1207,건고추,67.979,0,1207,15276,15280.58,15276,15394,7982.5,9094,상승심각,143,7,상승심각,7,1,상승심각,7,2021-03-12,3,상순,3,중순,2021-03-15,22013,21959,22013,21811,12444,13400,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-16,1209,마늘,11.548,2.059,12A9,7283.35,7250,7133.35,7133,3880.2,6529,상승경계,10,6,상승경계,6,1,상승경계,6,2021-03-12,3,상순,3,중순,2021-03-15,10325,10308,10302,10294,6739.139,9754,2021-03-12,3,상순,3,중순,2021-03-15
2021-03-16,1209,마늘,-6.854,0,1209,5164,5164,5164,5093,3220,5544,,0,,,,0,,,2021-03-12,3,상순,3,중순,2021-03-15,0,0,0,0,0,0,2021-03-12,,,,,2021-03-15
2021-05-11,1209,마늘,18.899,0.548,12A9,7600,7523.8,7558.35,7583,4182.3,6392,상승경계,49,6,상승경계,6,1,상승경계,6,2021-05-07,5,상순,5,중순,2021-05-10,11664,11646,11664,11629,7076.917,9800,2021-05-07,5,상순,5,중순,2021-05-10
2021-05-11,1209,마늘,-7.622,0,1209,5224,5181.1,5224,5224,3220,5655,,0,,,,0,,,2021-05-07,5,상순,5,중순,2021-05-10,0,0,0,0,0,0,2021-05-07,,,,,2021-05-10
2021-05-11,1201,양파,-12.09,3.226,1201,589,523,570,661,855,670,하락심각,3,1,하락심각,1,1,하락심각,1,2021-05-10,5,상순,5,중순,2021-05-11,2142,2097,2145,2192,2261.564,1891,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-11,1202,대파,105.018,-14.616,1202,2901,2249,3325,3749,1449,1415,하락심각,2,1,하락심각,1,1,하락심각,1,2021-05-10,5,상순,5,중순,2021-05-11,5195,5098,5229,5332,3906.4,3592,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-12,1001,배추,-26.847,-19.266,1001,1436,1530.333,1712.667,2169,3196.333,1963,하락주의,1,3,안정,4,1,하락주의,3,2021-05-11,5,상순,5,중순,2021-05-12,3393,3385,3759,4963,4549.6,3210,2021-05-11,5,상순,5,중순,2021-05-12
2021-05-12,1101,무,-30.985,-4.654,1101,861.7,816.5,901.8,905,840.4,1249,안정,17,4,안정,4,1,하락심각,1,2021-05-11,5,상순,5,중순,2021-05-12,1550,1583,1563,1533,1533.924,1924,2021-05-11,5,상순,5,중순,2021-05-12
2021-05-12,1207,건고추,72.539,0,1207,15356,15356,15356,15356,8127.5,8900,상승심각,183,7,상승심각,7,1,상승심각,7,2021-05-10,5,상순,5,중순,2021-05-11,20668,20668,20855,20855,12611.607,13159,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-12,1209,마늘,18.899,0,12A9,7600,7523.8,7600,7583,4182.3,6392,상승경계,50,6,상승경계,6,1,상승경계,6,2021-05-10,5,상순,5,중순,2021-05-11,11687,11646,11664,11629,7076.917,9800,2021-05-10,5,상순,5,중순,2021-05-11
2021-05-12,1209,마늘,-7.622,0,1209,5224,5181.1,5224,5224,3220,5655,,0,,,,0,,,2021-05-10,5,상순,5,중순,2021-05-11,0,0,0,0,0,0,2021-05-10,,,,,2021-05-11
2021-05-12,1201,양파,-25.672,-18.273,1201,498,523,589,661,855,670,하락심각,4,1,하락심각,1,1,하락심각,1,2021-05-11,5,상순,5,중순,2021-05-12,2133,2097,2142,2192,2261.564,1891,2021-05-11,5,상순,5,중순,2021-05-12
2021-05-12,1202,대파,75.76,-16.647,1202,2487,2249,2901,3749,1449,1415,하락심각,3,1,하락심각,1,1,하락심각,1,2021-05-11,5,상순,5,중순,2021-05-12,5199,5098,5195,5332,3906.4,3592,2021-05-11,5,상순,5,중순,2021-05-12
2021-05-13,1001,배추,-42.129,-26.371,1001,1136.333,1530.333,1436,2169,3196.333,1963,하락심각,1,1,안정,4,1,하락주의,3,2021-05-12,5,상순,5,중순,2021-05-13,3371,3385,3393,4963,4549.6,3210,2021-05-12,5,상순,5,중순,2021-05-13
2021-05-13,1101,무,-28.503,3.451,1101,892.5,816.5,861.7,905,840.4,1249,안정,18,4,안정,4,1,하락심각,1,2021-05-12,5,상순,5,중순,2021-05-13,1578,1583,1550,1533,1533.924,1924,2021-05-12,5,상순,5,중순,2021-05-13
2021-05-13,1207,건고추,72.539,0,1207,15356,15356,15356,15356,8127.5,8900,상승심각,184,7,상승심각,7,1,상승심각,7,2021-05-11,5,상순,5,중순,2021-05-12,20668,20668,20668,20855,12611.607,13159,2021-05-11,5,상순,5,중순,2021-05-12
